Registry of SVHC intentions until outcome
Note: Group entries are split in different rows.
Export date: 15-mai-2024 09:15:19
Last updated 05-mars-2024. Database contains 262 unique substances/entries.

"Substance Identifier"	""	
"Expected date of submission (from)"	""	
"Expected date of submission (to)"	""	
"Withdrawal date (from)"	""	
"Withdrawal date (to)"	""	
"Submitter"	""	
"Status"	""	
"Scope (operator is and)"	"true"	
"Scopes"
"Date of intention (from)"	""	
"Date of intention (to)"	""	
"Date of MSC opinion (from)"	""	
"Date of MSC opinion (to)"	""	
"Date of MSC agreement (from)"	""	
"Date of MSC agreement (to)"	""	
"Date of inclusion in Candidate List (from)"	""	
"Date of inclusion in Candidate List (to)"	""	



"Substance name"	"Description"	"EC / List no"	"CAS no"	"Further substance information"	"CLP Annex VI index number"	"Status"	"Date of intention"	"Expected date of submission"	"Submitted for accordance check"	"Withdrawal date"	"Submitter"	"Remarks"	"Scope"	"Start of consultation"	"End of consultation"	"Consultation document"	"RCOM (Comments received)"	"Year of MSC agreement"	"MSC Agreement"	"Date of MSC agreement"	"Support documents"	"MSC Opinion"	"Date of MSC opinion"	"Minority position"	"Date of inclusion in Candidate List"	"Latest update"	"First published"	
"Ammonium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulphonate"	""	"269-513-7"	"68259-10-9"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"magnesium perfluorobutanesulfonate"	""	"671-826-2"	"507453-86-3"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"lithium perfluorobutanesulfonate"	""	"671-827-8"	"131651-65-5"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"morpholinium perfluorobutanesulfonate"	""	"671-830-4"	"503155-89-3"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulphonic acid"	""	"206-793-1"	"375-73-5"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"tetrabutyl-phosphonium nonafluoro-butane-1-sulfonate"	""	"444-440-5"	"220689-12-3"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"dimethyl(phenyl)sulfanium perfluorobutanesulfonate"	""	"452-310-4"	"220133-51-7"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"1-(4-butoxy-1-naphthyl)tetrahydrothiophenium nonafluorobutane-1-sulfonate"	""	"468-770-4"	"-"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"Triphenylsulfanium perfluorobutane sulfonate"	""	"478-340-8"	"144317-44-2"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"N,N,N-triethylethanaminium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate"	""	"700-536-1"	"25628-08-4"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"bis(4-tert-butylphenyl)iodonium nonafluorobutane-1-sulfonate"	""	"432-660-4"	"194999-85-4"	""	""	"Identified SVHC"	"26-juin-2018"	"05-août-2019"	"05-août-2019"	""	"Norway"	"The combined intrinsic properties justifying the inclusion as a substance for which there is scientific evidence of probable serious effects to human health and the environment which give rise to an equivalent level of concern are the following: very high persistence, high mobility in water and soil, high potential for long-range transport, and difficulty of remediation and water purification as well as moderate bioaccumulation in humans. The observed probable serious effects for human health and the environment are thyroid hormonal disturbances and reproductive toxicity seen in rodents, and effects on liver, kidney and haematological system in rats, hormonal disturbances and effects on reproduction in marine medaka fish and effects on expression of hormone receptors in tadpoles. Together, these elements lead to a very high potential for irreversible effects."	"Equivalent level of concern having probable serious effects to human health (Article 57(f) - human health)""Equivalent level of concern having probable serious effects to the environment (Article 57(f) - environment)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/17773269-2314-d429-5a4c-b0773fa0043b"	"https://echa.europa.eu/documents/10162/487f0cfc-fb1b-12b4-b287-c0a28cb3e407"	"2019"	"https://echa.europa.eu/documents/10162/52a3ee5b-5ed6-48f0-3341-6598415399a0"	"11-déc.-2019"	"https://echa.europa.eu/documents/10162/d6437615-9fc4-7519-cee9-1cc9ad5e8273"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"09-août-2018"	
"Diisohexyl phthalate"	""	"276-090-2"	"71850-09-4"	""	"607-737-00-2"	"Identified SVHC"	"24-mai-2019"	"05-août-2019"	"05-août-2019"	""	"Sweden"	""	"Toxic for reproduction (Article 57c)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/cf92bdc0-80ac-f93e-f66d-3d60d740af51"	"https://echa.europa.eu/documents/10162/82a5aa16-63f0-c655-0325-125ff409ad4d"	""	""	""	"https://echa.europa.eu/documents/10162/1877a433-6efb-12c1-e623-27155d0e2ca1"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"28-mai-2019"	
"2-methyl-1-(4-methylthiophenyl)-2-morpholinopropan-1-one"	"ACETOCURE 97; GENOCURE*PMP; IGM 4817; IRGACURE 907; SPEEDCURE 97"	"400-600-6"	"71868-10-5"	""	"606-041-00-6"	"Identified SVHC"	"17-juin-2019"	"05-août-2019"	"05-août-2019"	""	"Austria"	""	"Toxic for reproduction (Article 57c)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/65b858f8-505b-7bfc-f53b-02938c628096"	"https://echa.europa.eu/documents/10162/f171d26b-567f-6842-c4bd-0f74859aee30"	""	""	""	"https://echa.europa.eu/documents/10162/bffa6235-70c8-0ff5-dda4-f3819dd09513"	""	""	""	"16-janv.-2020"	"07-déc.-2021"	"08-juil.-2019"	
"2-benzyl-2-dimethylamino-4'-morpholinobutyrophenone"	"CG 25-369; IRGACURE 369; TK 11-319"	"404-360-3"	"119313-12-1"	""	"606-047-00-9"	"Identified SVHC"	"17-juin-2019"	"05-août-2019"	"05-août-2019"	""	"Austria"	""	"Toxic for reproduction (Article 57c)"	"03-sept.-2019"	"18-oct.-2019"	"https://echa.europa.eu/documents/10162/d8a380d0-e242-4f9e-53d8-f741385871db"	"https://echa.europa.eu/documents/10162/5dee02ed-aecf-7204-b59f-fb301f934344"	""	""	""	"https://echa.europa.eu/documents/10162/15c8e58f-a1ac-55db-ffc5-3a523baa3262"	""	""	""	"16-janv.-2020"	"02-déc.-2021"	"08-juil.-2019"	
"Tris(4-nonylphenyl, branched and linear) phosphite (TNPP) with ≥ 0.1% w/w of 4-nonylphenol, branched and linear (4-NP)"	""	"799-976-5"	"-"	""	""	"Identified SVHC"	"10-juil.-2018"	"12-févr.-2019"	"12-févr.-2019"	""	"France"	""	"Endocrine disrupting properties (Article 57(f) - environment)"	"13-mars-2019"	"29-avr.-2019"	"https://echa.europa.eu/documents/10162/60c49dfd-cdf6-33fe-3959-d24d144f74a7"	"https://echa.europa.eu/documents/10162/0cb23cf7-0f4d-fcc9-9299-f01c2a19b063"	"2019"	"https://echa.europa.eu/documents/10162/388f8ec7-d848-b912-69ab-b8f6f212669d"	"10-juin-2019"	"https://echa.europa.eu/documents/10162/798f6bf9-d6df-7844-0d34-ba5b7ce488a5"	""	""	""	"16-juil.-2019"	"07-déc.-2021"	"31-oct.-2018"	
"Phenol, 4-nonyl-, phosphite (3:1)"	""	"608-492-4"	"3050-88-2"	""	""	"Identified SVHC"	"10-juil.-2018"	"12-févr.-2019"	"12-févr.-2019"	""	"France"	""	"Endocrine disrupting properties (Article 57(f) - environment)"	"13-mars-2019"	"29-avr.-2019"	"https://echa.europa.eu/documents/10162/60c49dfd-cdf6-33fe-3959-d24d144f74a7"	"https://echa.europa.eu/documents/10162/0cb23cf7-0f4d-fcc9-9299-f01c2a19b063"	"2019"	"https://echa.europa.eu/documents/10162/388f8ec7-d848-b912-69ab-b8f6f212669d"	"10-juin-2019"	"https://echa.europa.eu/documents/10162/798f6bf9-d6df-7844-0d34-ba5b7ce488a5"	""	""	""	"16-juil.-2019"	"07-déc.-2021"	"31-oct.-2018"	
