Nom chimique/DCI,Dénomination commune du glossaire des ingrédients,Numéro CAS,Numéro CE,"Type de produit, parties du corps",Concentration maximale dans les préparations prêtes à l'emploi,Autres,
"Rose ketone-5 (17); 1-(2,4,4-Triméthyl-2-cyclohexèn-1-yl)-2-butèn-l-one",Rose ketone-5,33673-71-1,251-632-0,,"0,02 %",,
"trans-Rose ketone-3 (17); 1-(2,6,6-Triméthyl-3-cyclohexèn-1-yl)-2-butèn-l-one (trans-delta-Damascone)",trans-Rose ketone-3,71048-82-3,275-156-8,a) Produits bucco-dentaires,,,
,,,,b) Autres produits,"b) 0,02 %",,
trans-2-hexenal,trans-2-hexenal,6728-26-3,229-778-1,a) Produits bucco-dentaires,,,
,,,,b) Autres produits,"b) 0,002 %",,
"l-Limonene; (S)-p-Mentha-1,8-diène",Limonene,5989-54-8,227-815-6,,,Indice de peroxyde inférieur à 20 mmoles/L (16),
"dl-Limonene (racémique); 1,8(9)-p-Menthadiène; p-Mentha-1,8-diène (Dipentène)",Limonene,138-86-3,205-341-0,,,Indice de peroxyde inférieur à 20 mmoles/L (16),
"p-Mentha-1,8-dièn-7-al",Perillaldehyde,2111-75-3,218-302-8,a) Produits bucco-dentaires,,,
,,,,b) Autres produits,"b) 0,1 %",,
Isobergamate; Menthadiène-7-méthyl formate,Isobergamate,68683-20-5,272-066-0,,"0,1 %",,
"Methoxy dicyclopentadiène carboxaldéhyde Octahydro-5-méthoxy-4,7- Méthano-1H-indène-2- carboxaldéhyde",Scentenal,86803-90-9,—,,"0,5 %",,
3-Methylnon-2-enenitrile,3-Methylnon-2-enenitrile,53153-66-5,258-398-9,,"0,2 %",,
Methyl octine carbonate; Méthyl non-2-ynoate,Methyl octine carbonate,111-80-8,203-909-2,a) Produits bucco-dentaires,,,
,,,,b) Autres produits,"b) 0,002 % quand utilisé seul.
 Si présent en combinaison avec l’heptine carbonate de méthyle, le niveau combiné dans le produit fini ne doit pas dépasser 0,01 % (dont pas plus de 0,002 % d’octine carbonate de méthyle)",,
Amylvinylcarbinyl acetate; 1-Octèn-3-yl acétate,Amylvinylcarbinyl acetate,2442-10-6,219-474-7,a) Produits bucco-dentaires,,,
,,,,b) Autres produits,"b) 0,3 %",,
Propylidenephthalide; 3-Propylidènephthalide,Propylidenephthalide,17369-59-4,241-402-8,a) Produits bucco-dentaires,,,
,,,,b) Autres produits,"b) 0,01 %",,
"Isocyclogeraniol; 2,4,6-Triméthyl-3-cyclohexène-1-méthanol",Isocyclogeraniol,68527-77-5,271-282-2,,"0,5 %",,
2-Hexylidene cyclopentanone,2-Hexylidene cyclopentanone,17373-89-6,241-411-7,a) Produits bucco-dentaires,,,
,,,,b) Autres produits,"b) 0,06 %",,
"Methyl heptadienone; 6-Méthyl-3,5-heptadièn-2-one",Methyl heptadienone,1604-28-0,216-507-7,a) Produits bucco-dentaires,,,
,,,,b) Autres produits,"b) 0,002 %",,
p-methylhydrocinnamic aldehyde; Cresylpropionaldéhyde;,p-Méthyldihydrocinnamaldéhyde p-methylhydrocinnamic aldehyde,5406-12-2,226-460-4,,"0,2 %",,
Huile et extrait de Liquidambar orientalis (styrax),"Liquidambar Orientalis Resin Extract;
 Liquidambar Orientalis Balsam Extract;
 Liquidambar Orientalis Balsam Oil",94891-27-7,305-627-6,,"0,6 %",,
Huile et extrait de Liquidambar styraciflua (styrax),"Liquidambar Styraciflua Oil;
 Liquidambar Styraciflua Balsam Extract;
 Liquidambar Styraciflua Balsam Oil","8046-19-3
 94891-28-8","232-458-4
 305-628-1",,"0,6 %",,
"1-(5,6,7,8-Tétrahydro- 3,5,5,6,8,8-hexaméthyl-2- naphthyl)éthan-1-one (AHTN)",Acetyl hexamethyl tetralin,21145-77-7/1506-02-1,244-240-6/216-133-4,"Tous les produits cosmétiques, à l’exception des produits bucco-dentaires","a) Produits sans rincage: 0,1 %
 sauf:
  produits hydro - alcooliques: 1 %
 
  Parfum fin: 2,5 %
 
  crème parfumante: 0,5 %
 
 b) Produits à rincer: 0,2 %",,
"Gomme résine, extrait et huile essentielle Commiphora erythrea Engler var. glabrescens",Opoponax oil,93686-00-1,297-649-7,,"0,6 %",,
Résine de Opopanax chironium,,93384-32-8,,,"0,6 %",,
"Benzène, méthyl-",Toluene,108-88-3,203-625-9,Produits pour ongles,25 %,,"Tenir hors de portée des enfants
 À utiliser par des adultes uniquement"
"2,2′-oxydiéthanol;
 Diéthylène glycol (DEG)",Diethylene glycol,111-46-6,203-872-2,Traces dans les ingrédients,"0,1 %",,
Diéthylène glycol monobutyl-éther (DEGBE),Butoxydiglycol,112-34-5,203-961-6,Solvant pour colorant d’oxydation pour la coloration des cheveux,9 %,Ne pas utiliser dans les aérosols (sprays),
Éthylène glycol monobutyl éther (EGBE),Butoxyethanol,111-76-2,203-905-0,a) Solvant pour colorant d’oxydation pour la coloration des cheveux,"a) 4,0 %","a) b)
 Ne pas utiliser dans les aérosols (sprays)",
,,,,b) Solvant pour colorant non oxydant pour la coloration des cheveux,"b) 2,0 %",,
"5-hydroxy-1-(4-sulfophényl)-4-(4-sulfophénylazo)pyrazole-3-carboxylate de trisodium et laque d’aluminium (18);
 (CI 19140)","Acid Yellow 23;
 Acid Yellow 23 Aluminum lake",1934-21-0/12225-21-7,217-699-5/235-428-9,Colorant non oxydant pour la coloration des cheveux,"0,5 %",,
"Benzèneméthanaminium, Dihydrogéno(éthyl)[4-[4- [éthyl(3-sulfonatobenzyl)]amino]-2′-sulfonatobenzhydrylidène]cyclohexa-2,5- diène-1-ylidène](3-sulfonatobenzyl)ammonium, sel de disodium, sel interne, et ses sels d’ammonium et d’aluminium (18) (CI 42090)","Acid Blue 9;
 Acid Blue 9 Ammonium Salt;
 Acid Blue 9 Aluminum Lake",3844-45-9/2650-18-2/68921-42-6,223-339-8/220-168-0/272-939-6,Colorant non oxydant pour la coloration des cheveux,"0,5 %",,
6-hydroxy-5-[(2-méthoxy-4- sulfonato-m-tolyl)azo]naphtalène-2-sulfonate de disodium (18); (CI 16035),Curry Red,25956-17-6,247-368-0,Colorant non oxydant pour la coloration des cheveux,"0,4 %",,
"1-(1-naphtylazo)-2-hydroxynaphtalène-4′,6,8-trisulfonate de trisodium et laque d’aluminium (18); (CI 16255)","Acid Red 18;
 Acid Red 18 Aluminum Lake",2611-82-7/12227-64-4,220-036-2/235-438-3,Colorant non oxydant pour la coloration des cheveux,"0,5 %",,
"Hydrogéno-3,6-bis(diéthylamino)-9-(2,4-disulfonatophényl)xanthylium, sel de sodium (18); (CI 45100)",Acid Red 52,3520-42-1,222-529-8,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 1,5 %.","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 0,6 %",,
Glyoxal,Glyoxal,107-22-2,203-474-9,,100 mg/kg,,
"1-amino-4-(cyclohexylamino)-9,10-dihydro-9,10- dioxoanthracène-2-sulfonate de sodium (18); (CI 62045)",Acid Blue 62,4368-56-3,224-460-9;,Colorant non oxydant pour la coloration des cheveux,"0,5 %","— Ne pas utiliser avec des agents de nitrosation
 
  — Teneur maximale en nitrosamine: 50 μg/kg
 
  — À conserver en récipients sans nitrite",
Absolue de verbena (Lippia citriodora Kunth.),,8024-12-2,—,,"0,2 %",,
"Ν-alpha-dodécanoyl-L-arginate d’éthyle, hydrochloré (19)",Ethyl Lauroyl Arginate HCl,60372-77-2,434-630-6,"a) Savons
 b) Shampoings antipelliculaires
 c) Déodorants autres que sous forme de spray","0,8 %",À des fins autres qu’inhiber le développement de micro-organismes dans le produit. Cette fin doit ressortir de la présentation du produit.,
"Sulfate de 2,2’- [(4-aminophényl) imino]bis(éthanol)","N,N-bis(2-Hydroxyethyl)-p-Phenylenediamine Sulfate",54381-16-7,259-134-5,Substance utilisée dans des teintures capillaires oxydantes,,"Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 2,5 % (exprimée en sulfate).
  — Ne pas utiliser avec des agents de nitrosation
 
  — Teneur maximale en nitrosamines: 50 μg/kg
 
  — À conserver dans des récipients sans nitrite","Le rapport de mélange doit figurer sur l’étiquetage.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne colorez pas vos cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"4-chloro-1,3-benzènediol",4-Chlororesorcinol,95-88-5,202-462-0,Substance utilisée dans des teintures capillaires oxydantes,,"Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 2,5 %.","Le rapport de mélange doit figurer sur l’étiquetage.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne colorez pas vos cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
"Sulfate de 2,4,5,6-tétraaminopyrimidine",Tetraaminopyrimidine Sulfate,5392-28-9,226-393-0,a) Colorant d'oxydation pour la coloration des cheveux,,"a) c) Après mélange dans des conditions d'oxydation, la concentration maximale appliquée à la chevelure ou aux cils ne doit pas dépasser 3,4 % (calculée en sulfate)","a) Doit figurer sur l'étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»
 
 c) À partir du 3 mars 2018 doit figurer sur l'étiquetage:
 le ratio de mélange.
 «Ce produit peut provoquer des réactions allergiques sévères. Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans. Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne pas utiliser pour colorer les cils:
  — d'une personne présentant une éruption cutanée sur le visage ou un cuir chevelu sensible, irrité ou abîmé,
 
  — d'une personne ayant déjà fait une réaction après avoir coloré ses cheveux ou ses cils,
 
  — d'une personne ayant fait par le passé une réaction à un tatouage temporaire noir à base de henné.
 
 Réservé aux professionnels.
 Rincer immédiatement les yeux si le produit entre en contact avec ceux-ci.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 3,4 % (calculée en sulfate)",,
,,,,c) Produits destinés à la coloration des cils,,c) Usage professionnel,
2-chloro-6-(éthylamino)-4-nitrophenol,2-Chloro-6-ethylamino-4-nitrophenol,131657-78-8,411-440-1,a) Colorant d’oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ne doit pas dépasser 1,5 %.","a) Doit figurer sur l’étiquetage:
 le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»"
,,,,b) Colorant non oxydant pour la coloration des cheveux,"b) 3,0 %","a) et b):
  — Ne pas utiliser avec des agents de nitrosation
 
  — Concentration maximale en nitrosamine: 50 μg/kg
 
  — À conserver en récipients sans nitrite",
voir 226,,,,,,,
"Chlorhydrate et dichlorhydrate de 6-méthoxy-N2-méthylpyridine-2,3-diamine (18)",6-Methoxy-2-Methylamino-3-Aminopyridine HCl,90817-34-8 / 83732-72-3,– / 280-622-9,a) Colorant d’oxydation pour la coloration des cheveux,,"Pour a) et c): après mélange dans des conditions d’oxydation, la teneur maximale appliquée à la chevelure ou aux cils ne doit pas dépasser 0,68 % calculé en base libre (1,0 % en dihydrochlorure). ◄","►M4   
 a) Doit figurer sur l’étiquetage: 
 le ratio de mélange. 
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères. 
 Lire et suivre les instructions. 
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans. 
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie. 
 Ne vous colorez pas les cheveux si: 
 — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»
 
  ◄"
,,,,►M4   b) Colorant non oxydant pour la coloration des cheveux,"b) 0,68 % en base libre (1,0 % en dihydrochlorure)","Pour a), b) et c):
  — Ne pas utiliser avec des agents de nitrosation.
 
  — Teneur maximale en nitrosamine: 50 μg/kg.
 
  — À conserver en récipients sans nitrite ◄","►M4   
 b) Peut provoquer une réaction allergique  ◄"
,,,,►M4   c) Produits destinés à la coloration des cils,,c) Usage professionnel uniquement ◄,"►M4   
 c) Doit figurer sur l’étiquetage: 
 le ratio de mélange. 
 «Réservé aux professionnels. 
 Ce produit peut provoquer des réactions allergiques sévères. 
 Lire et suivre les instructions. 
 Ce produit n’est pas destiné à être utilisé sur les personnes de moins de seize ans. 
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d’allergie. 
 Ne pas utiliser pour colorer les cils: 
 — d’une personne présentant une éruption cutanée sur le visage ou un cuir chevelu sensible, irrité ou abîmé,
 
  — d’une personne ayant déjà fait une réaction après avoir coloré ses cheveux ou ses cils,
 
  — d’une personne ayant fait par le passé une réaction à un tatouage temporaire noir à base de henné.»
 
  ◄"
"2,3-Dihydro-1H-indole-5,6- diol et son sel d’hydrobromure (18)","Dihydroxyindoline
 Dihydroxyindoline HBr",29539-03-5/138937-28-7,-/421-170-6,Colorant non oxydant pour la coloration des cheveux,"2,0 %",,Peut provoquer une réaction allergique
voir 219,,,,,,,
Sulfate de 3-(2-hydroxyéthyl)-p-phénylènediammonium,Hydroxyethyl-p- Phenylenediamine Sulfate,93841-25-9,298-995-1,a) Colorant d'oxydation pour la coloration des cheveux,,"a) Après mélange dans des conditions d'oxydation, la concentration maximale appliquée à la chevelure ne doit pas dépasser 2,0 % (calculée en sulfate)","a) Doit figurer sur l'étiquetage: le ratio de mélange.
 «Les colorants capillaires peuvent provoquer des réactions allergiques sévères.
 Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans.
 Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne vous colorez pas les cheveux si:
  — vous présentez une éruption cutanée sur le visage ou si votre cuir chevelu est sensible, irrité ou abîmé,
 
  — vous avez déjà fait une réaction après avoir coloré vos cheveux,
 
  — vous avez fait par le passé une réaction à un tatouage temporaire noir à base de henné.»
 
 b) À partir du 3 mars 2018 doit figurer sur l'étiquetage: le ratio de mélange.
 «Ce produit peut provoquer des réactions allergiques sévères. Lire et suivre les instructions.
 Ce produit n'est pas destiné à être utilisé sur les personnes de moins de 16 ans. Les tatouages temporaires noirs à base de henné peuvent augmenter le risque d'allergie.
 Ne pas utiliser pour colorer les cils:
  — d'une personne présentant une éruption cutanée sur le visage ou un cuir chevelu sensible, irrité ou abîmé,
 
  — d'une personne ayant déjà fait une réaction après avoir coloré ses cheveux ou ses cils,
 
  — d'une personne ayant fait par le passé une réaction à un tatouage temporaire noir à base de henné.
 
 Réservé aux professionnels.
 Rincer immédiatement les yeux si le produit entre en contact avec ceux-ci.»"
,,,,b) Produits destinés à la coloration des cils,,"b) Après mélange dans des conditions d'oxydation, la concentration maximale appliquée aux cils ne doit pas dépasser 1,75 % (calculée en base libre)
 b) Usage professionnel",
